accnos	align	path
otu10354	57d1e62213355d180f44aa4d26c3db352f001b02_15	99.6005173	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu10355	57d31f6b437e5b38a5e43fe552d5cec27855953e_12	99.1225433	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;
otu10357	58400463ae462176cabd54ef25cec6a09d1cf5a5_22	99.5990829	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;
otu10360	59226b0f64b6a6b1a04d300a8fe03c615f061dbd_10	98.9732971	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu10361	59d23c3b701c5022228593a07d50ab76dd09a2c8_11	99.1269608	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu10374	5b9d8ebcc4c6edf4ddfe5a5aae5205eb228674bb_15	98.0334625	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;
otu10375	5be817f50b1b5de326f9d8a4f169370641b191bd_14	98.9244461	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;
otu10377	5c7e74e6e8c2b74771f042401b1aac65c2b7adb1_9	99.5752563	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Rhodobium;
otu10379	5ccd18411f755fb7ea4c86eda705b68ebd34a9b9_11	99.5961533	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11 terrestrial group;
otu10382	5d648fcd58007d6642de3e9af6ad2d2ae05b9e36_12	99.2826843	Bacteria;Lentisphaerae;SS1-B-03-39;
otu10383	5d8da624dc4c6b9c06fb9b02588889203eb495be_10	98.1875916	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu10392	608ed416e1e9c344811e6e400b0515cd9e6be40d_13	97.3219681	Bacteria;Bacteroidetes;Cytophagia;Order II;Rhodothermaceae;uncultured;
otu10393	609b64ab58acb4e5acc7da1608cd1ceffca19204_17	99.0952225	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;Sandaracinus;
otu10394	60d5d0baa2d81e46d23e86d2e6b074b5b477d69f_10	98.9127502	Bacteria;TA06;
otu10395	6122fd08f6865458bb551723784d8a6738777601_13	99.3262329	Bacteria;Proteobacteria;Alphaproteobacteria;
otu10396	617e38cba1e640409c41a2e3080bc4fd1e270a7e_10	99.0687103	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius;
otu10397	61afc4dabd1d2a579acb060991d3355d2630d701_8	99.5637283	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae;Truepera;
otu10402	62e4e92fd972ede9171871621aac2afe9ec7d2ee_18	99.5596695	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Thalassospira;
otu10403	63070d41fab2d6487282196e6ded86ecb8622e79_16	99.5935287	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;
otu10405	637bb1e150922ab639d8b27d35ba2e736713325d_12	99.1369629	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu10408	64e59ac3a1a66e83967db7258055886295ac3d57_24	99.5712128	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;uncultured;
otu10410	65328e06d07dbbafd5e3c56e27bc21555095c12f_13	99.3646317	Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485;
otu10411	654c2230d6e2b8301356c29076b3eaf94c850a73_13	99.5828171	Bacteria;Acidobacteria;Subgroup 22;
otu10414	65845af81cf0a6a83e9cd684609eb530ddf2f561_23	98.5524673	Bacteria;Proteobacteria;Gammaproteobacteria;Order Incertae Sedis;Family Incertae Sedis;Marinicella;
otu10418	663e96c60bacc5c505b918e0dad7561e651ae6cb_12	99.4054794	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
otu10424	67050cbe8b5b5485f22c8fcd006e98fb0639eb32_12	99.5992813	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu10426	6798ac0f5762522bfaa7d73e8d8089d4725dbdd8_10	99.3781357	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;uncultured;
otu10427	67a85b878eebbf05287dfc41f952c788fbcae387_34	99.4144287	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu10428	67ead13ef541ef0c0663898e52bf14eca99ac8d1_10	99.5883179	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu10430	683daa239458e367cac783de681463d55f56e84d_12	99.3106003	Bacteria;Acidobacteria;Subgroup 22;
otu10431	684049f72b569d4b64b18cf6aa47d25fa004899c_8	97.9846344	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pir4 lineage;
otu10432	684daf8a327579ac54320f62f1dc1966c7b403b6_14	99.5725784	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus;
otu10434	68b2cb693ef6341350977859bd77657dcb5e8728_11	99.5904541	Bacteria;Candidate division WS3;
otu10435	68bc31b1a31c7fd98993c7fd86bcca9ff30cdbaa_12	99.5868759	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Nitrospinaceae;uncultured;
otu10438	693d9d6e47ff67556e901b5d02980e5660389ed6_11	99.0570297	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;
otu10448	6b92baf12213316fad24d7d61209606b43504a18_17	98.9970932	Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;
otu10449	6bb224b90ff9c5bacafac3c40d66094974a03800_11	99.0254517	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;
otu10451	6c22f0655fe19507d4c457687360549cbccbb8ad_11	98.1362762	Bacteria;Acidobacteria;Subgroup 22;
otu10453	6c3af89a7d6583677ac220a6cfabcdf7460f69cc_20	99.5989685	Bacteria;Proteobacteria;SPOTSOCT00m83;
otu10454	6c640c0192b9b8a004e73e95a026326c3a323ceb_14	98.4593964	Bacteria;Lentisphaerae;WCHB1-41;
otu10455	6c65aea2548ba8580090ba39f8007533aa0b514a_9	98.6480637	Bacteria;Proteobacteria;Gammaproteobacteria;BD7-8 marine group;
otu10461	6e15c0c5d36d60665e8c811e4cbb048372b46540_19	98.9902573	Bacteria;Candidate division OP11;
otu10463	6e315c5f2e5dca87a21e7d8a1d0bb3f65a215ebc_10	99.5856018	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;
otu10465	6ea9e19fd57e3bbfd56fb19057369a639d787876_20	99.4171753	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu10466	6eeff353934966793ff2b52eae8b7e05988f94ed_12	100	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;
otu10467	6ef291e2cd9158fe134d8a8d4a187609e3a9641a_9	97.7844925	Bacteria;Candidate division WS6;
otu10469	6f18f22e65587ac425296e6c28ec372d60b319bb_12	99.5801163	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11 terrestrial group;
otu10471	6f597b02dd0b99d1e5d18cd08d07dd8ca5b4383b_8	99.1628036	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;
otu10472	6f9500bfb0576db80cc470a281863b687ac27eb7_10	98.4555283	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;
otu10473	6f97acf4aa80a30ea9311e5d4b35839988ec75d7_15	99.3269043	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu10474	6f9def05b8e011ad737caf3164c435aa5792df6d_14	99.1129684	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;
otu10475	6fbd1735450bf82704cbf891daa152aa14c5f5e8_12	98.933403	Bacteria;Proteobacteria;Gammaproteobacteria;
otu10482	70baffc991fd8e9dd860a4907f9c47faf39044c4_10	99.5681458	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;
otu10485	70de179560ea17eed6c5963ee4175775d1f069e0_10	99.4219055	Bacteria;Proteobacteria;
otu10486	70e9ea68b75de33128498ea8b20abe30c8692521_12	97.9210281	Bacteria;Planctomycetes;Pla3 lineage;
otu10487	70f5b604d098920606daf665a2fbb93387657db7_15	98.709259	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;
otu10491	71d9a0e99f3af741de425b2027fc35e7148bcbf2_11	99.3835068	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;uncultured;
otu10492	72376bbb3c448a969119edd59f1bcdd0bbe9bd0b_10	99.368927	Bacteria;Bacteroidetes;BD2-2;
otu10495	72ad4275ce71b736848791534a33eb9a477578b2_11	98.8939133	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;
otu10497	73480834a08c139e2a1ac20e53ae3e0bd6d38941_24	99.6004181	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11 terrestrial group;
otu10498	73850da042966cb1812bdf4dc940c6057f5fa63f_13	99.5562515	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;
otu10499	73c8af4ad15f02416b993b9d9fe36e78ec9e2c0f_12	98.8649216	Bacteria;Proteobacteria;Alphaproteobacteria;
otu10500	73de2af02616530d6d66407b77951e4b4a6213eb_28	99.5943069	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu10502	7421d327ed144e66db762118987b8e00b851bf49_11	98.8549728	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu10503	742eac35843d4d3dfdf110289dabfae4aaf5b144_19	99.3054733	Bacteria;Proteobacteria;
otu10504	748c9aa26be52c8e35e22d2a4ac29b18d0b8fb2f_11	97.3522873	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Schleiferiaceae;Schleiferia;
otu10506	7631556267065b39de33e1c687f6845b00034e15_9	99.5954208	Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485;
otu10507	7672207318b6d1657176ead77eeb9f0a99f59eff_10	98.2067032	Bacteria;Proteobacteria;
otu10508	7691bb3bada58bef21dc6c91d0a6885207157127_14	99.3963089	Bacteria;Bacteroidetes;Cytophagia;Order II;Rhodothermaceae;uncultured;
otu10510	76fd6c6b834d64dc4a51ad116026402f0f66901c_14	99.5784302	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;
otu10512	77772ce17ddb65c6f3ad995a80dbf855bbc9f38e_16	98.0624237	Bacteria;Proteobacteria;Proteobacteria Incertae Sedis;Unknown Order;Unknown Family;Candidatus Thiobios;
otu10516	781941589fc8c1361c8fbd40bff8b6f68b330b41_10	99.3228455	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Owenweeksia;
otu10517	783276d83fe96ad7509ebbb21106ea18b5deef15_27	99.1182175	Bacteria;Planctomycetes;OM190;
otu10520	78afb37b12136f1d3a652808bbb8e4c13ba7fcf6_9	99.3955612	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;
otu10521	78b004d5416681e6b80fa5ccc8e7acd573f45138_13	99.2359543	Bacteria;Lentisphaerae;R76-B128;
otu10522	78bea689fd94ea89e25a4f9106e9be1e4e9f8f6c_12	95.8410721	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu10523	794a8e9f1aea26b8f537cdd25052c69604c29639_14	98.7643204	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu10524	7953d32d5c0750ff1671aa7591fc56d2f88732e4_10	98.074791	Bacteria;Acidobacteria;Holophagae;Subgroup 10;Sva0725;
otu10528	7a668f929b6c384932a3eac2cd420029ec5d6f12_11	99.154892	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;
otu10533	7b84f9ff9b8323dfb2290fb6e1a29e63f79a2724_13	99.5791092	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;Trichodesmium;
otu10534	7bacdc2a557a889ed25532a643ec9423c88ea9d8_18	99.3813934	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;
otu10535	7bed4171cff650c137c70666163ac2bc7832b77b_8	98.891983	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;
otu10536	7bfb7b14079a1b10297c92baa184756906004587_18	99.3393097	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;
otu10541	7c70373eaf9b92ae62fa3aa459d81d6084c05b94_10	99.5976944	Bacteria;Proteobacteria;Gammaproteobacteria;
otu10542	7c9fb0a57fe2fcb09bbe36b267f7ac034fcb990f_16	98.6322327	Bacteria;Candidate division OD1;
otu10545	7d26a05ee2f39db558160e81d51976e20e3ad9f1_11	99.0975113	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu10546	7d3159007ef8141ecd7c5e79eef372be561e3a7d_13	98.0938263	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;
otu10554	7ecd53b1efdfbd88be0784b729e9e9e1d3ebb146_19	95.5507812	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11 terrestrial group;
otu10556	7ee699e2b466809d3860361420cd01b1993f9625_10	97.4395752	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu10557	7efde702322af6d33a92d23adfd17866085d703c_9	99.0564499	Bacteria;Proteobacteria;
otu10560	7f88cff324c17ffc5cb420d85662ed5dbfdafbcf_9	99.5755692	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;
otu10561	7fc15649fcd7f443eeff07924e9bd050940d7d0e_12	99.2040787	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;BD2-7;
otu10565	803f0e7b1f83efabfa72eef2c13a0fc5c9166524_18	98.7115097	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;
otu10566	8054caceb9721c6fe842257508b038ae2e90ba37_11	99.3972168	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;
otu10568	80c3a21fc035d2ce947fdad5ae6f3196f5babcfa_19	99.1321182	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081 sediment group;
otu10571	816566737378774bdcc119386c5cb869543ac4f6_13	97.4670563	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group;
otu10573	81ffed0336fe56a95a10c11e5935b57204182e22_15	99.6032028	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu10574	8223fd4b18a88f60a269095e96904732bb5a58d7_8	96.3645401	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;
otu10576	82782afc62e8e4402973919acbb33caaf16ac4c1_14	99.5695801	Bacteria;Proteobacteria;Alphaproteobacteria;
otu10577	82927fbea6c92022840f89fb19eef05a46d32027_14	99.5920258	Bacteria;Acidobacteria;Subgroup 22;
otu10581	82f29f2a1a37d7b7553e0bedb227fe6b6fd3cbc6_16	99.5717087	Bacteria;Planctomycetes;OM190;
otu10582	830d52480dba1f607e1bafa0ebb17df4271e22be_9	99.1712265	Bacteria;Planctomycetes;Phycisphaerae;CCM11a;
otu10585	839893047e85ab8e1af6cdb052307368de7b9a69_16	99.4233017	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu10586	83ba349e08a9389df39735df9f8f79ed9ee85759_16	98.8531342	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;
otu10587	83cd81eb4843f31bf3559a92d0feb03928d96106_9	98.1146011	Bacteria;Acidobacteria;Subgroup 22;
otu10588	840a68eae506c9b2597b265c0e7ae04e5753ab87_24	98.6472473	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu10591	8639d491b0a5444f2963f033b06849967401c917_21	99.0858383	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;
otu10592	86b3fb4f9e69b71f94cf2999cd2a2cd5c5a04fec_11	99.6046295	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu10595	8755dd949c285fc71650cac6e093646fb9eaa7e2_17	99.1325684	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu10598	8867b3b752a79228703a5b0ad73c6d01d5d5acb9_9	98.7065582	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;
otu10599	8872e507ed3729ded2a5034c134f2adaaee41b7c_19	99.6014709	Bacteria;Acidobacteria;Holophagae;Subgroup 10;Sva0725;
otu10601	88cc452f83c75e2c694dd22585b1351cf28b828b_16	99.3289795	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;uncultured;
otu10602	88cfeee35bc94beca8349ea52835b51e3b82fb72_12	98.6077042	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;
otu10603	890c8e84bebc814ae9a245ad69f37affcbd6356b_13	99.3557663	Bacteria;Planctomycetes;Pla4 lineage;
otu10604	89232d227c01d196825c43957939c52d5cf435ed_15	99.0700836	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;
otu10612	8a9e6aad4879c0a49785e48d7181aa39bb2c6ae4_9	98.9493942	Bacteria;Proteobacteria;
otu10615	8b6b95fa592555d32e2e0f20390746a924395ad0_16	99.2026443	Bacteria;Bacteroidetes;Cytophagia;Order II;Rhodothermaceae;uncultured;
otu10616	8b99b0dba56c1a1c330ed775f7d34f3c82304c88_10	98.8025055	Bacteria;TA06;
otu10617	8c1dc31c463223d1785bf5cae0cfa9253a4fa5e8_16	99.5966187	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;
otu10621	8d100e8f0b7957396681dea0d1cf4c4013fc23b1_10	98.0770493	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;uncultured;
otu10622	8d178c24d1df0e03443a59ccaa17c84579961bdd_13	99.0438919	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081 sediment group;
otu10624	8d528ad81ed3dbd0e8fbf033fe8a67ee6fcdc28c_23	99.5642242	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 3;Clostridiisalibacter;
otu10625	8d699be47ba8e0dda652900a7fefa710ecfba473_13	99.5564423	Bacteria;Planctomycetes;vadinHA49;
otu10629	8df7dea36d89a2d319d3d774af83c60969d08078_11	97.5827332	Bacteria;Candidate division WS3;
otu10630	8e386abe5d7d11a8ca472a85800f9e618548bb04_14	99.5830154	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu10634	8f06c9da1794414a997d5d852f95c2e5c53931b7_18	98.7847977	Bacteria;Acidobacteria;Subgroup 22;
otu10636	8f5a0f19a0c8da13fd75282b965371a545d55664_26	98.6106491	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu10638	8fc6035d9c20612d42536e7658a1ebb9fe4be135_10	98.557373	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;
otu10640	8fe995479c435dc9bd7cb27740295dbd7787a97d_12	97.0333862	Bacteria;Acidobacteria;Holophagae;Subgroup 10;TK85;
otu10641	8ff8997fac79f15185b89ac7e486ec6ad6d474eb_18	99.1239853	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
otu10645	90a5b221a67dc360e854920c6ba4a80e09972bbb_9	99.0224762	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu10646	918dc04afaf03904605955c2ed102567bf76d7b8_9	98.4962234	Bacteria;Proteobacteria;TA18;
otu10647	91b021f7a1c56aa12d5b45a6d3a57b786b6fa91b_13	99.5734787	Bacteria;Acidobacteria;Acidobacteria;Subgroup 21;
otu10648	923579f14c61703106391cf74d481effa331d734_15	98.8935242	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;
otu10649	92aa092c133b27d05b5df23158091db134616cb8_14	99.5934219	Bacteria;Bacteroidetes;BD2-2;
otu10656	9482cf603f72f41d8059e54296ebcf7d95942aa4_12	99.5985947	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Haliea;
otu10657	9484e4beb8c4665b5a01c3b56d638f7968445ff1_15	99.5974808	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Sedimenticola;
otu10659	954fca8fe3ecedd5bdd7875019c917bd6653f9bd_18	99.5694656	Bacteria;Chloroflexi;KD4-96;
otu10664	964f9232d779999a635715ca7cd06d997ed6fe06_10	99.5977783	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Sedimenticola;
otu10666	969db83ae974cdfad32a50a264e64b252b231cde_13	99.5922089	Bacteria;Proteobacteria;Gammaproteobacteria;
otu10668	96fce06f0dc8ebdaef3881b2eb40eb1b89804b80_15	97.9484024	Bacteria;Acidobacteria;Acidobacteria;Subgroup 21;
otu10671	9726d0917e4c3d43e3ada8361b7a8c1bf563ad16_13	98.701889	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu10672	9734a19caf613677122cf446a7fe27633613d158_8	99.0822525	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;
otu10675	98788cfc2d3b2868f6e5f56aaaa83b838627c312_14	97.7914124	Bacteria;Candidate division KB1;
otu10676	98801103ecc70a99923cb376a5c71ffa3b0cbcfb_13	99.571167	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Cerasicoccus;
otu10679	99118ff30e5b650937de1decf4824f6fe8588c67_13	99.3562012	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;
otu10680	99191a59f3801df10271edcb296f7f6929c2e15c_10	99.5806274	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;
otu10682	995b81027cef33e8d20ff28f0e27a84c43a8a82b_13	97.9639664	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;
otu10683	99f7fcacdba70d58082093cbfbf6dc185cddbd39_10	98.6396713	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidiferrobacter;
otu10684	9a27d7afd31c2966de19bf5deea677c7ea1b5d29_11	99.5966797	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu10685	9a2cbe57dba0cd0b422a8c31fd3cfaa632339c69_12	98.46875	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11 terrestrial group;
otu10691	9b24e72764fe094e0f3f9515c1e0dd08cd995db6_13	98.7018433	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu10692	9b4280676e51d3d197c2da4d974c7e8f4fd5b0b0_12	99.2110672	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;
otu10693	9b43da1458f28b325322c5547189492b911f7503_14	96.1135941	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sediminimonas;
otu10701	9cc3ce84fbad364ebaf696338221f7d37987d28f_14	98.2546082	Bacteria;Acidobacteria;Subgroup 22;
otu10704	9d67ad9ce0367a2d0aa58b626073a2ecd72b71ac_13	99.324913	Bacteria;Candidate division WS3;
otu10706	9db7b66bdb386e5dade4f1eb38ad22a9d36389e8_14	98.8118134	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;
otu10707	9de4ab402b2589740b3e591c330181d5d26b2259_10	98.8883438	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;
otu10709	9deb31f7d9a39187c1edfe30ce48dcd110c0b076_13	95.2491608	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;GR-WP33-58;
otu10710	9e0398995f8f3443a3ffcdb9205dc5b24a3980a3_15	99.5797729	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;
otu10711	9e2803a1b5506cd99dd5a546ce6d75721abc7eea_10	99.5907669	Bacteria;Acidobacteria;Subgroup 22;
otu10718	9f9450ae4f5beb6cadedcee3a33656b9c53dbe06_11	99.3719788	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;
otu10719	9ffcb1e67e2a6197327be948229808ec000c39dc_22	99.5835419	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu10721	a059b3262f64abb1a3e93ddc6bd84b24c8195a96_27	98.9384689	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
