site	measurement	value	depth
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.75	water
S32	temp	30.737	water
S32	temp	30.743	water
S32	temp	30.725	water
S32	temp	30.731	water
S32	temp	30.75	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.737	water
S32	temp	30.731	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.743	water
S32	temp	30.762	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.75	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.737	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.743	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.768	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.762	water
S32	temp	30.78	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.786	water
S32	temp	30.786	water
S32	temp	30.786	water
S32	temp	30.786	water
S32	temp	30.798	water
S32	temp	30.774	water
S32	temp	30.792	water
S32	temp	30.78	water
S32	temp	30.774	water
S32	temp	30.78	water
S32	temp	30.78	water
S32	temp	30.774	water
S32	temp	30.786	water
S32	temp	30.78	water
S32	temp	30.78	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.75	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.731	water
S32	temp	30.743	water
S32	temp	30.725	water
S32	temp	30.731	water
S32	temp	30.731	water
S32	temp	30.725	water
S32	temp	30.725	water
S32	temp	30.719	water
S32	temp	30.713	water
S32	temp	30.731	water
S32	temp	30.743	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.756	water
S32	temp	30.743	water
S32	temp	30.731	water
S32	temp	30.719	water
S32	temp	30.731	water
S32	temp	30.719	water
S32	temp	30.719	water
S32	temp	30.713	water
S32	temp	30.719	water
S32	temp	30.725	water
S32	temp	30.713	water
S32	temp	30.719	water
S32	temp	30.713	water
S32	temp	30.725	water
S32	temp	30.725	water
S32	temp	30.725	water
S32	temp	30.719	water
S32	temp	30.713	water
S32	temp	30.725	water
S32	temp	30.719	water
S32	temp	30.707	water
S32	temp	30.719	water
S32	temp	30.719	water
S32	temp	30.719	water
S32	temp	30.713	water
S32	temp	30.713	water
S32	temp	30.719	water
S32	temp	30.707	water
S32	temp	30.707	water
S32	temp	30.713	water
S32	temp	30.707	water
S32	temp	30.719	water
S32	temp	30.725	water
S32	temp	30.707	water
S32	temp	30.725	water
S32	temp	30.737	water
S32	temp	30.731	water
S32	temp	30.719	water
S32	temp	30.725	water
S32	temp	30.731	water
S32	temp	30.713	water
S32	temp	30.737	water
S32	temp	30.731	water
S32	temp	30.731	water
S32	temp	30.756	water
S32	temp	30.731	water
S32	temp	30.737	water
S32	temp	30.737	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.737	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.737	water
S32	temp	30.75	water
S32	temp	30.737	water
S32	temp	30.737	water
S32	temp	30.731	water
S32	temp	30.75	water
S32	temp	30.737	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.75	water
S32	temp	30.737	water
S32	temp	30.731	water
S32	temp	30.731	water
S32	temp	30.743	water
S32	temp	30.725	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.743	water
S32	temp	30.762	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.737	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.756	water
S32	temp	30.743	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.792	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.743	water
S32	temp	30.756	water
S32	temp	30.768	water
S32	temp	30.756	water
S32	temp	30.743	water
S32	temp	30.768	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.731	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.743	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.762	water
S32	temp	30.743	water
S32	temp	30.743	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.743	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.756	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.78	water
S32	temp	30.78	water
S32	temp	30.768	water
S32	temp	30.792	water
S32	temp	30.786	water
S32	temp	30.78	water
S32	temp	30.774	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.768	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.786	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.804	water
S32	temp	30.804	water
S32	temp	30.804	water
S32	temp	30.786	water
S32	temp	30.798	water
S32	temp	30.792	water
S32	temp	30.798	water
S32	temp	30.786	water
S32	temp	30.792	water
S32	temp	30.786	water
S32	temp	30.786	water
S32	temp	30.792	water
S32	temp	30.786	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.786	water
S32	temp	30.792	water
S32	temp	30.792	water
S32	temp	30.78	water
S32	temp	30.786	water
S32	temp	30.786	water
S32	temp	30.774	water
S32	temp	30.75	water
S32	temp	30.774	water
S32	temp	30.78	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.78	water
S32	temp	30.786	water
S32	temp	30.798	water
S32	temp	30.786	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.774	water
S32	temp	30.768	water
S32	temp	30.786	water
S32	temp	30.792	water
S32	temp	30.786	water
S32	temp	30.78	water
S32	temp	30.78	water
S32	temp	30.792	water
S32	temp	30.786	water
S32	temp	30.774	water
S32	temp	30.762	water
S32	temp	30.756	water
S32	temp	30.756	water
S32	temp	30.75	water
S32	temp	30.78	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.75	water
S32	temp	30.768	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.743	water
S32	temp	30.75	water
S32	temp	30.75	water
S32	temp	30.774	water
S32	temp	30.768	water
S32	temp	30.798	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.768	water
S32	temp	30.78	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.798	water
S32	temp	30.78	water
S32	temp	30.756	water
S32	temp	30.762	water
S32	temp	30.762	water
S32	temp	30.768	water
S32	temp	30.78	water
S32	temp	30.78	water
S32	temp	30.768	water
S32	temp	30.762	water
S32	temp	30.743	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.798	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.774	water
S32	temp	30.762	water
S32	temp	30.804	water
S32	temp	30.768	water
S32	temp	30.774	water
S32	temp	30.786	water
S32	temp	30.804	water
S32	temp	30.804	water
S32	temp	30.798	water
S32	temp	30.786	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.817	water
S32	temp	30.811	water
S32	temp	30.792	water
S32	temp	30.798	water
S32	temp	30.792	water
S32	temp	30.798	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.804	water
S32	temp	30.792	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.804	water
S32	temp	30.829	water
S32	temp	30.817	water
S32	temp	30.847	water
S32	temp	30.896	water
S32	temp	30.92	water
S32	temp	30.866	water
S32	temp	30.872	water
S32	temp	30.859	water
S32	temp	30.866	water
S32	temp	30.866	water
S32	temp	30.835	water
S32	temp	30.841	water
S32	temp	30.835	water
S32	temp	30.866	water
S32	temp	30.872	water
S32	temp	30.866	water
S32	temp	30.853	water
S32	temp	30.847	water
S32	temp	30.866	water
S32	temp	30.835	water
S32	temp	30.823	water
S32	temp	30.78	water
S32	temp	30.798	water
S32	temp	30.811	water
S32	temp	30.835	water
S32	temp	30.798	water
S32	temp	30.798	water
S32	temp	30.804	water
S32	temp	30.78	water
S32	temp	30.841	water
S32	temp	30.804	water
S32	temp	30.792	water
S32	temp	30.786	water
S32	temp	30.804	2
S32	temp	30.817	2
S32	temp	30.829	2
S32	temp	30.841	2
S32	temp	30.853	2
S32	temp	30.859	2
S32	temp	30.847	2
S32	temp	30.878	2
S32	temp	30.878	2
S32	temp	30.89	2
S32	temp	30.866	2
S32	temp	30.847	2
S32	temp	30.878	2
S32	temp	30.89	2
S32	temp	30.902	2
S32	temp	30.939	2
S32	temp	30.902	2
S32	temp	30.914	2
S32	temp	30.92	2
S32	temp	30.927	2
S32	temp	30.884	2
S32	temp	30.914	2
S32	temp	30.975	2
S32	temp	30.975	2
S32	temp	31.024	2
S32	temp	30.988	2
S32	temp	30.994	2
S32	temp	31.012	2
S32	temp	31.036	2
S32	temp	31.049	2
S32	temp	31.061	2
S32	temp	31.067	2
S32	temp	31.097	2
S32	temp	31.11	2
S32	temp	31.134	2
S32	temp	31.146	2
S32	temp	31.152	2
S32	temp	31.183	2
S32	temp	31.201	2
S32	temp	31.207	2
S32	temp	31.213	2
S32	temp	31.207	2
S32	temp	31.232	2
S32	temp	31.238	2
S32	temp	31.244	2
S32	temp	31.244	2
S32	temp	31.244	2
S32	temp	31.256	2
S32	temp	31.268	2
S32	temp	31.274	2
S32	temp	31.299	2
S32	temp	31.317	2
S32	temp	31.342	2
S32	temp	31.329	2
S32	temp	31.342	2
S32	temp	31.36	2
S32	temp	31.366	2
S32	temp	31.372	2
S32	temp	31.378	2
S32	temp	31.397	2
S32	temp	31.403	2
S32	temp	31.415	2
S32	temp	31.415	2
S32	temp	31.427	2
S32	temp	31.433	2
S32	temp	31.451	2
S32	temp	31.451	2
S32	temp	31.464	2
S32	temp	31.476	2
S32	temp	31.47	2
S32	temp	31.482	2
S32	temp	31.488	2
S32	temp	31.506	2
S32	temp	31.519	2
S32	temp	31.525	2
S32	temp	31.531	2
S32	temp	31.561	2
S32	temp	31.555	2
S32	temp	31.561	2
S32	temp	31.58	2
S32	temp	31.586	2
S32	temp	31.598	4
S32	temp	31.598	4
S32	temp	31.61	4
S32	temp	31.61	4
S32	temp	31.628	4
S32	temp	31.628	4
S32	temp	31.647	4
S32	temp	31.665	4
S32	temp	31.665	4
S32	temp	31.677	4
S32	temp	31.677	4
S32	temp	31.708	4
S32	temp	31.696	4
S32	temp	31.714	4
S32	temp	31.726	4
S32	temp	31.738	4
S32	temp	31.744	4
S32	temp	31.757	4
S32	temp	31.763	4
S32	temp	31.775	4
S32	temp	31.805	4
S32	temp	31.799	4
S32	temp	31.799	4
S32	temp	31.812	4
S32	temp	31.824	4
S32	temp	31.83	4
S32	temp	31.848	4
S32	temp	31.848	4
S32	temp	31.854	4
S32	temp	31.86	4
S32	temp	31.873	4
S32	temp	31.885	4
S32	temp	31.903	4
S32	temp	31.909	4
S32	temp	31.909	4
S32	temp	31.934	4
S32	temp	31.94	4
S32	temp	31.952	4
S32	temp	31.964	4
S32	temp	31.976	4
S32	temp	31.976	4
S32	temp	31.995	4
S32	temp	32.001	4
S32	temp	32.001	4
S32	temp	32.001	4
S32	temp	32.031	4
S32	temp	32.019	4
S32	temp	32.031	4
S32	temp	32.031	4
S32	temp	32.043	4
S32	temp	32.056	4
S32	temp	32.056	4
S32	temp	32.056	4
S32	temp	32.068	4
S32	temp	32.086	4
S32	temp	32.098	4
S32	temp	32.098	4
S32	temp	32.111	4
S32	temp	32.117	4
S32	temp	32.135	4
S32	temp	32.141	4
S32	temp	32.153	4
S32	temp	32.172	4
S32	temp	32.184	4
S32	temp	32.184	4
S32	temp	32.184	4
S32	temp	32.184	4
S32	temp	32.208	4
S32	temp	32.214	4
S32	temp	32.214	4
S32	temp	32.214	4
S32	temp	32.233	4
S32	temp	32.233	4
S32	temp	32.245	4
S32	temp	32.245	4
S32	temp	32.269	4
S32	temp	32.275	4
S32	temp	32.282	4
S32	temp	32.3	4
S32	temp	32.282	4
S32	temp	32.312	6
S32	temp	32.318	6
S32	temp	32.312	6
S32	temp	32.336	6
S32	temp	32.349	6
S32	temp	32.349	6
S32	temp	32.355	6
S32	temp	32.355	6
S32	temp	32.367	6
S32	temp	32.385	6
S32	temp	32.391	6
S32	temp	32.391	6
S32	temp	32.391	6
S32	temp	32.41	6
S32	temp	32.41	6
S32	temp	32.404	6
S32	temp	32.416	6
S32	temp	32.428	6
S32	temp	32.416	6
S32	temp	32.44	6
S32	temp	32.434	6
S32	temp	32.446	6
S32	temp	32.446	6
S32	temp	32.459	6
S32	temp	32.471	6
S32	temp	32.477	6
S32	temp	32.477	6
S32	temp	32.489	6
S32	temp	32.489	6
S32	temp	32.507	6
S32	temp	32.501	6
S32	temp	32.513	6
S32	temp	32.532	6
S32	temp	32.538	6
S32	temp	32.544	6
S32	temp	32.538	6
S32	temp	32.544	6
S32	temp	32.562	6
S32	temp	32.568	6
S32	temp	32.568	6
S32	temp	32.587	6
S32	temp	32.587	6
S32	temp	32.587	6
S32	temp	32.587	6
S32	temp	32.599	6
S32	temp	32.599	6
S32	temp	32.599	6
S32	temp	32.599	6
S32	temp	32.599	6
S32	temp	32.617	6
S32	temp	32.617	6
S32	temp	32.636	6
S32	temp	32.629	6
S32	temp	32.636	6
S32	temp	32.642	6
S32	temp	32.654	6
S32	temp	32.654	6
S32	temp	32.666	6
S32	temp	32.672	6
S32	temp	32.672	6
S32	temp	32.678	6
S32	temp	32.684	6
S32	temp	32.697	6
S32	temp	32.697	6
S32	temp	32.697	6
S32	temp	32.703	6
S32	temp	32.709	6
S32	temp	32.727	6
S32	temp	32.733	6
S32	temp	32.739	6
S32	temp	32.727	6
S32	temp	32.745	6
S32	temp	32.751	6
S32	temp	32.751	6
S32	temp	32.758	6
S32	temp	32.758	6
S32	temp	32.77	6
S32	temp	32.776	6
S32	temp	32.764	6
S32	temp	32.776	6
S32	temp	32.776	8
S32	temp	32.782	8
S32	temp	32.788	8
S32	temp	32.788	8
S32	temp	32.788	8
S32	temp	32.794	8
S32	temp	32.788	8
S32	temp	32.794	8
S32	temp	32.8	8
S32	temp	32.8	8
S32	temp	32.819	8
S32	temp	32.819	8
S32	temp	32.813	8
S32	temp	32.819	8
S32	temp	32.819	8
S32	temp	32.825	8
S32	temp	32.825	8
S32	temp	32.831	8
S32	temp	32.837	8
S32	temp	32.831	8
S32	temp	32.843	8
S32	temp	32.849	8
S32	temp	32.843	8
S32	temp	32.855	8
S32	temp	32.849	8
S32	temp	32.861	8
S32	temp	32.867	8
S32	temp	32.88	8
S32	temp	32.88	8
S32	temp	32.88	8
S32	temp	32.88	8
S32	temp	32.886	8
S32	temp	32.886	8
S32	temp	32.898	8
S32	temp	32.898	8
S32	temp	32.91	8
S32	temp	32.91	8
S32	temp	32.91	8
S32	temp	32.916	8
S32	temp	32.916	8
S32	temp	30.811	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.829	water
S32	temp	30.811	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.804	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.847	water
S32	temp	30.841	water
S32	temp	30.847	water
S32	temp	30.859	water
S32	temp	30.872	water
S32	temp	30.872	water
S32	temp	30.853	water
S32	temp	30.841	water
S32	temp	30.847	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.804	water
S32	temp	30.817	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.829	water
S32	temp	30.841	water
S32	temp	30.841	water
S32	temp	30.841	water
S32	temp	30.823	water
S32	temp	30.798	water
S32	temp	30.804	water
S32	temp	30.798	water
S32	temp	30.798	water
S32	temp	30.78	water
S32	temp	30.798	water
S32	temp	30.786	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.847	water
S32	temp	30.866	water
S32	temp	30.859	water
S32	temp	30.847	water
S32	temp	30.853	water
S32	temp	30.841	water
S32	temp	30.829	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.829	water
S32	temp	30.841	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.804	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.804	water
S32	temp	30.792	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.829	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.798	water
S32	temp	30.804	water
S32	temp	30.804	water
S32	temp	30.804	water
S32	temp	30.798	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.798	water
S32	temp	30.866	water
S32	temp	30.878	water
S32	temp	30.878	water
S32	temp	30.866	water
S32	temp	30.853	water
S32	temp	30.847	water
S32	temp	30.847	water
S32	temp	30.859	water
S32	temp	30.841	water
S32	temp	30.841	water
S32	temp	30.804	water
S32	temp	30.823	water
S32	temp	30.829	water
S32	temp	30.847	water
S32	temp	30.853	water
S32	temp	30.847	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.811	water
S32	temp	30.798	water
S32	temp	30.798	water
S32	temp	30.798	water
S32	temp	30.817	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.804	water
S32	temp	30.798	water
S32	temp	30.792	water
S32	temp	30.792	water
S32	temp	30.798	water
S32	temp	30.792	water
S32	temp	30.804	water
S32	temp	30.804	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.829	water
S32	temp	30.841	water
S32	temp	30.835	water
S32	temp	30.817	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.835	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.853	water
S32	temp	30.841	water
S32	temp	30.878	water
S32	temp	30.853	water
S32	temp	30.853	water
S32	temp	30.853	water
S32	temp	30.841	water
S32	temp	30.847	water
S32	temp	30.847	water
S32	temp	30.853	water
S32	temp	30.841	water
S32	temp	30.853	water
S32	temp	30.847	water
S32	temp	30.847	water
S32	temp	30.853	water
S32	temp	30.841	water
S32	temp	30.835	water
S32	temp	30.841	water
S32	temp	30.847	water
S32	temp	30.847	water
S32	temp	30.841	water
S32	temp	30.847	water
S32	temp	30.817	water
S32	temp	30.829	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.811	water
S32	temp	30.811	water
S32	temp	30.823	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.823	water
S32	temp	30.829	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.829	water
S32	temp	30.829	water
S32	temp	30.847	water
S32	temp	30.841	water
S32	temp	30.835	water
S32	temp	30.829	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.823	water
S32	temp	30.835	water
S32	temp	30.823	water
S32	temp	30.835	water
S32	temp	30.841	water
S32	temp	30.829	water
S32	temp	30.841	water
S32	temp	30.841	water
S32	temp	30.841	water
S32	temp	30.829	water
S32	temp	30.817	water
S32	temp	30.817	water
S32	temp	30.811	water
S32	temp	30.817	water
S32	temp	30.829	water
S32	temp	30.829	water
