S12	S1	S2	S31	S32	S4	S56	S5	S6	SA	SB	SG	SR
otu32707	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32709	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32710	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32713	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32715	0	0	0	0	0	0	0	0	0	1	0	0	0
otu32716	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32718	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32722	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32726	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32728	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32732	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32737	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32738	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32740	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32742	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32743	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32747	0	0	0	0	0	0	0	0	0	0	1	0	0
otu32750	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32751	0	0	1	0	0	0	0	0	0	0	0	0	0
otu32754	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32756	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32759	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32764	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32765	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32767	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32768	0	1	0	0	0	0	0	0	0	0	0	0	0
otu32772	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32773	0	0	0	0	0	1	0	0	0	0	0	0	0
otu32778	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32782	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32783	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32785	0	0	1	0	0	0	0	0	0	0	0	0	0
otu32787	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32788	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32789	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32791	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32792	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32795	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32798	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32799	0	0	0	0	0	1	0	0	0	0	0	0	0
otu32800	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32802	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32805	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32809	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32810	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32811	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32813	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32814	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32817	0	1	0	0	0	0	0	0	0	0	0	0	0
otu32819	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32820	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32821	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32825	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32828	0	1	0	0	0	0	0	0	0	0	0	0	0
otu32831	0	1	0	0	0	0	0	0	0	0	0	0	0
otu32832	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32836	0	0	0	0	0	0	0	0	0	1	0	0	0
otu32841	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32844	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32847	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32848	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32849	0	0	0	0	0	0	0	0	0	0	1	0	0
otu32850	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32852	0	0	0	0	0	0	0	0	0	0	1	0	0
otu32853	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32857	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32858	0	1	0	0	0	0	0	0	0	0	0	0	0
otu32859	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32860	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32861	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32862	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32863	0	0	0	0	0	1	0	0	0	0	0	0	0
otu32864	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32866	0	0	0	0	0	1	0	0	0	0	0	0	0
otu32867	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32872	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32875	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32878	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32879	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32880	0	0	0	0	0	0	0	0	0	1	0	0	0
otu32881	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32884	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32885	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32888	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32889	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32891	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32892	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32894	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32901	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32903	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32905	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32906	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32909	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32910	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32912	0	0	0	0	0	0	0	0	0	0	1	0	0
otu32914	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32915	0	0	0	0	0	0	0	0	0	0	1	0	0
otu32916	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32917	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32918	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32919	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32920	0	1	0	0	0	0	0	0	0	0	0	0	0
otu32921	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32926	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32928	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32929	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32931	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32934	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32938	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32940	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32941	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32946	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32947	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32948	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32949	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32950	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32955	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32958	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32959	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32960	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32962	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32967	0	0	0	0	0	0	0	0	0	0	0	0	1
otu32968	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32970	0	0	0	0	0	0	0	0	0	0	0	1	0
otu32972	1	0	0	0	0	0	0	0	0	0	0	0	0
otu32973	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32976	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32977	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32979	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32980	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32982	0	0	0	1	0	0	0	0	0	0	0	0	0
otu32983	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32988	0	0	0	0	0	0	0	0	1	0	0	0	0
otu32993	0	0	0	0	1	0	0	0	0	0	0	0	0
otu32996	0	0	0	0	0	0	1	0	0	0	0	0	0
otu32997	0	0	0	0	0	0	0	1	0	0	0	0	0
otu32999	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33002	0	0	0	0	0	0	0	0	0	0	0	0	2
otu33008	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33009	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33011	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33012	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33021	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33024	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33025	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33026	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33027	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33029	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33030	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33034	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33035	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33036	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33037	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33040	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33043	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33046	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33047	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33048	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33050	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33051	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33052	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33055	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33056	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33058	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33060	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33063	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33064	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33067	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33068	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33075	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33076	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33078	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33081	0	0	0	0	0	0	0	2	0	0	0	0	0
otu33083	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33090	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33091	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33096	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33097	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33098	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33100	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33103	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33104	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33105	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33109	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33110	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33112	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33115	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33116	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33121	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33122	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33123	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33129	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33130	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33133	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33135	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33136	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33137	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33141	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33144	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33145	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33149	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33150	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33152	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33154	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33156	0	0	0	0	0	0	0	0	2	0	0	0	0
otu33157	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33158	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33165	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33166	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33169	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33175	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33176	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33177	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33178	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33181	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33184	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33185	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33189	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33190	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33191	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33192	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33194	0	0	0	0	0	0	0	2	0	0	0	0	0
otu33196	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33199	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33201	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33205	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33208	0	0	0	0	0	0	0	0	2	0	0	0	0
otu33210	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33212	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33213	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33214	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33215	0	0	1	0	0	0	0	0	0	0	0	0	0
otu33219	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33220	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33222	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33224	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33225	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33227	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33229	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33230	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33231	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33232	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33233	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33235	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33236	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33237	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33239	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33240	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33243	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33244	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33248	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33249	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33250	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33253	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33254	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33256	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33257	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33258	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33259	0	0	0	0	0	0	0	1	1	0	0	0	0
otu33261	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33262	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33263	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33264	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33266	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33267	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33268	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33271	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33273	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33274	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33275	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33276	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33284	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33285	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33286	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33287	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33289	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33290	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33297	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33299	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33300	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33305	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33309	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33310	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33311	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33312	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33315	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33317	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33320	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33321	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33323	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33324	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33325	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33326	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33327	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33328	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33330	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33332	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33334	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33338	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33342	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33343	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33344	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33348	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33349	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33351	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33353	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33354	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33363	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33365	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33366	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33370	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33374	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33381	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33382	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33387	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33389	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33390	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33392	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33396	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33399	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33401	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33405	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33406	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33407	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33408	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33411	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33413	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33414	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33417	0	0	1	0	0	0	0	0	0	0	0	0	0
otu33422	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33423	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33424	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33426	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33427	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33428	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33430	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33431	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33432	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33433	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33435	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33436	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33439	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33442	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33444	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33447	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33448	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33451	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33453	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33458	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33460	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33461	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33464	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33470	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33472	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33473	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33474	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33475	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33478	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33480	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33483	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33486	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33487	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33488	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33490	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33493	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33495	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33496	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33498	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33502	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33504	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33509	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33517	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33518	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33521	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33522	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33524	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33525	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33526	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33532	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33533	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33535	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33536	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33538	0	0	1	0	0	0	0	0	0	0	0	0	0
otu33539	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33540	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33547	0	0	0	0	0	0	1	0	0	0	0	0	0
otu33548	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33549	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33550	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33553	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33554	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33555	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33556	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33558	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33559	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33560	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33561	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33564	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33567	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33568	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33570	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33572	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33575	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33576	0	1	0	0	0	0	0	0	0	0	0	0	0
otu33577	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33578	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33579	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33582	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33586	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33589	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33590	0	0	0	0	0	0	0	0	0	0	0	0	1
otu33591	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33595	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33597	0	0	0	0	0	0	0	0	0	1	0	0	0
otu33598	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33600	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33601	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33602	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33606	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33607	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33609	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33615	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33618	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33622	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33624	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33626	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33627	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33628	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33631	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33633	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33636	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33637	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33639	0	0	0	0	0	0	0	0	1	0	0	0	0
otu33643	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33644	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33648	0	0	0	1	0	0	0	0	0	0	0	0	0
otu33649	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33650	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33654	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33655	1	0	0	0	0	0	0	0	0	0	0	0	0
otu33661	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33662	0	0	0	0	0	1	0	0	0	0	0	0	0
otu33667	0	0	0	0	0	0	0	0	0	0	0	1	0
otu33668	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33669	0	0	1	0	0	0	0	0	0	0	0	0	0
otu33670	0	0	0	0	1	0	0	0	0	0	0	0	0
otu33673	0	0	0	0	0	0	0	1	0	0	0	0	0
otu33674	0	0	0	0	0	2	0	0	0	0	0	0	0
otu33677	0	0	0	0	0	0	0	0	0	0	1	0	0
otu33678	2	0	0	0	0	0	0	0	0	0	0	0	0
